tempo,spikes_total,spikes_exc,spikes_inh,mean_potential,mean_syn_current
789,20,20,0,-65.00,76000.00
790,20,20,0,-65.00,76000.00
791,20,20,0,-65.00,76000.00
792,20,20,0,-65.00,76000.00
793,20,20,0,-65.00,76000.00
794,20,20,0,-65.00,76000.00
795,20,20,0,-65.00,76000.00
796,20,20,0,-65.00,76000.00
797,20,20,0,-65.00,76000.00
798,20,20,0,-65.00,76000.00
799,20,20,0,-65.00,76000.00
800,20,20,0,-65.00,76000.00
801,20,20,0,-65.00,76000.00
802,20,20,0,-65.00,76000.00
803,20,20,0,-65.00,76000.00
804,20,20,0,-65.00,76000.00
805,20,20,0,-65.00,76000.00
806,20,20,0,-65.00,76000.00
807,20,20,0,-65.00,76000.00
808,20,20,0,-65.00,76000.00
809,20,20,0,-65.00,76000.00
810,20,20,0,-65.00,76000.00
811,20,20,0,-65.00,76000.00
812,20,20,0,-65.00,76000.00
813,20,20,0,-65.00,76000.00
814,20,20,0,-65.00,76000.00
815,20,20,0,-65.00,76000.00
816,20,20,0,-65.00,76000.00
817,20,20,0,-65.00,76000.00
818,20,20,0,-65.00,76000.00
819,20,20,0,-65.00,76000.00
820,20,20,0,-65.00,76000.00
821,20,20,0,-65.00,76000.00
822,20,20,0,-65.00,76000.00
823,20,20,0,-65.00,76000.00
824,20,20,0,-65.00,76000.00
825,20,20,0,-65.00,76000.00
826,20,20,0,-65.00,76000.00
827,20,20,0,-65.00,76000.00
828,20,20,0,-65.00,76000.00
829,20,20,0,-65.00,76000.00
830,20,20,0,-65.00,76000.00
831,20,20,0,-65.00,76000.00
832,20,20,0,-65.00,76000.00
833,20,20,0,-65.00,76000.00
834,20,20,0,-65.00,76000.00
835,20,20,0,-65.00,76000.00
836,20,20,0,-65.00,76000.00
837,20,20,0,-65.00,76000.00
838,20,20,0,-65.00,76000.00
839,20,20,0,-65.00,76000.00
840,20,20,0,-65.00,76000.00
841,20,20,0,-65.00,76000.00
842,20,20,0,-65.00,76000.00
843,20,20,0,-65.00,76000.00
844,20,20,0,-65.00,76000.00
845,20,20,0,-65.00,76000.00
846,20,20,0,-65.00,76000.00
847,20,20,0,-65.00,76000.00
848,20,20,0,-65.00,76000.00
849,20,20,0,-65.00,76000.00
850,20,20,0,-65.00,76000.00
851,20,20,0,-65.00,76000.00
852,20,20,0,-65.00,76000.00
853,20,20,0,-65.00,76000.00
854,20,20,0,-65.00,76000.00
855,20,20,0,-65.00,76000.00
856,20,20,0,-65.00,76000.00
857,20,20,0,-65.00,76000.00
858,20,20,0,-65.00,76000.00
859,20,20,0,-65.00,76000.00
860,20,20,0,-65.00,76000.00
861,20,20,0,-65.00,76000.00
862,20,20,0,-65.00,76000.00
863,20,20,0,-65.00,76000.00
864,20,20,0,-65.00,76000.00
865,20,20,0,-65.00,76000.00
866,20,20,0,-65.00,76000.00
867,20,20,0,-65.00,76000.00
868,20,20,0,-65.00,76000.00
869,20,20,0,-65.00,76000.00
870,20,20,0,-65.00,76000.00
871,20,20,0,-65.00,76000.00
872,20,20,0,-65.00,76000.00
873,20,20,0,-65.00,76000.00
874,20,20,0,-65.00,76000.00
875,20,20,0,-65.00,76000.00
876,20,20,0,-65.00,76000.00
877,20,20,0,-65.00,76000.00
878,20,20,0,-65.00,76000.00
879,20,20,0,-65.00,76000.00
880,20,20,0,-65.00,76000.00
881,20,20,0,-65.00,76000.00
882,20,20,0,-65.00,76000.00
883,20,20,0,-65.00,76000.00
884,20,20,0,-65.00,76000.00
885,20,20,0,-65.00,76000.00
886,20,20,0,-65.00,76000.00
887,20,20,0,-65.00,76000.00
888,20,20,0,-65.00,76000.00
889,20,20,0,-65.00,76000.00
890,20,20,0,-65.00,76000.00
891,20,20,0,-65.00,76000.00
892,20,20,0,-65.00,76000.00
893,20,20,0,-65.00,76000.00
894,20,20,0,-65.00,76000.00
895,20,20,0,-65.00,76000.00
896,20,20,0,-65.00,76000.00
897,20,20,0,-65.00,76000.00
898,20,20,0,-65.00,76000.00
899,20,20,0,-65.00,76000.00
900,20,20,0,-65.00,76000.00
901,20,20,0,-65.00,76000.00
902,20,20,0,-65.00,76000.00
903,20,20,0,-65.00,76000.00
904,20,20,0,-65.00,76000.00
905,20,20,0,-65.00,76000.00
906,20,20,0,-65.00,76000.00
907,20,20,0,-65.00,76000.00
908,20,20,0,-65.00,76000.00
909,20,20,0,-65.00,76000.00
910,20,20,0,-65.00,76000.00
911,20,20,0,-65.00,76000.00
912,20,20,0,-65.00,76000.00
913,20,20,0,-65.00,76000.00
914,20,20,0,-65.00,76000.00
915,20,20,0,-65.00,76000.00
916,20,20,0,-65.00,76000.00
917,20,20,0,-65.00,76000.00
918,20,20,0,-65.00,76000.00
919,20,20,0,-65.00,76000.00
920,20,20,0,-65.00,76000.00
921,20,20,0,-65.00,76000.00
922,20,20,0,-65.00,76000.00
923,20,20,0,-65.00,76000.00
924,20,20,0,-65.00,76000.00
925,20,20,0,-65.00,76000.00
926,20,20,0,-65.00,76000.00
927,20,20,0,-65.00,76000.00
928,20,20,0,-65.00,76000.00
929,20,20,0,-65.00,76000.00
930,20,20,0,-65.00,76000.00
931,20,20,0,-65.00,76000.00
932,20,20,0,-65.00,76000.00
933,20,20,0,-65.00,76000.00
934,20,20,0,-65.00,76000.00
935,20,20,0,-65.00,76000.00
936,20,20,0,-65.00,76000.00
937,20,20,0,-65.00,76000.00
938,20,20,0,-65.00,76000.00
939,20,20,0,-65.00,76000.00
940,20,20,0,-65.00,76000.00
941,20,20,0,-65.00,76000.00
942,20,20,0,-65.00,76000.00
943,20,20,0,-65.00,76000.00
944,20,20,0,-65.00,76000.00
945,20,20,0,-65.00,76000.00
946,20,20,0,-65.00,76000.00
947,20,20,0,-65.00,76000.00
948,20,20,0,-65.00,76000.00
949,20,20,0,-65.00,76000.00
950,20,20,0,-65.00,76000.00
951,20,20,0,-65.00,76000.00
952,20,20,0,-65.00,76000.00
953,20,20,0,-65.00,76000.00
954,20,20,0,-65.00,76000.00
955,20,20,0,-65.00,76000.00
956,20,20,0,-65.00,76000.00
957,20,20,0,-65.00,76000.00
958,20,20,0,-65.00,76000.00
959,20,20,0,-65.00,76000.00
960,20,20,0,-65.00,76000.00
961,20,20,0,-65.00,76000.00
962,20,20,0,-65.00,76000.00
963,20,20,0,-65.00,76000.00
964,20,20,0,-65.00,76000.00
965,20,20,0,-65.00,76000.00
966,20,20,0,-65.00,76000.00
967,20,20,0,-65.00,76000.00
968,20,20,0,-65.00,76000.00
969,20,20,0,-65.00,76000.00
970,20,20,0,-65.00,76000.00
971,20,20,0,-65.00,76000.00
972,20,20,0,-65.00,76000.00
973,20,20,0,-65.00,76000.00
974,20,20,0,-65.00,76000.00
975,20,20,0,-65.00,76000.00
976,20,20,0,-65.00,76000.00
977,20,20,0,-65.00,76000.00
978,20,20,0,-65.00,76000.00
979,20,20,0,-65.00,76000.00
980,20,20,0,-65.00,76000.00
981,20,20,0,-65.00,76000.00
982,20,20,0,-65.00,76000.00
983,20,20,0,-65.00,76000.00
984,20,20,0,-65.00,76000.00
985,20,20,0,-65.00,76000.00
986,20,20,0,-65.00,76000.00
987,20,20,0,-65.00,76000.00
988,20,20,0,-65.00,76000.00
989,20,20,0,-65.00,76000.00
990,20,20,0,-65.00,76000.00
991,20,20,0,-65.00,76000.00
992,20,20,0,-65.00,76000.00
993,20,20,0,-65.00,76000.00
994,20,20,0,-65.00,76000.00
995,20,20,0,-65.00,76000.00
996,20,20,0,-65.00,76000.00
997,20,20,0,-65.00,76000.00
998,20,20,0,-65.00,76000.00
999,20,20,0,-65.00,76000.00
